budget,runtime,genres,popularity,original_language,vote_average,vote_count,budget_missing,success_score,success,release_year,era,release_month,is_summer_release,is_holiday_release,num_genres,is_english
14000000,97.0,"['Action', 'Adventure', 'Drama']",3.419685,en,5.6,37,0,33.94,0,2002,2000s (2000-2009),1,0,0,3,1
2000000,96.0,"['Comedy', 'Crime']",5.100741,en,5.7,50,0,34.71,0,2012,2010s+ (2010+),3,0,0,2,1
23000000,87.0,['Comedy'],2.253589,en,6.7,45,1,40.43,0,2013,2010s+ (2010+),7,1,0,1,1
23000000,106.0,"['Comedy', 'Fantasy', 'Music']",0.209475,en,6.6,8,1,39.62,0,2013,2010s+ (2010+),4,0,0,3,1
23000000,107.0,"['Comedy', 'Drama']",3.613577,en,5.3,36,1,32.16,0,2013,2010s+ (2010+),9,0,0,2,1
23000000,85.0,"['Mystery', 'Horror', 'History']",1.296784,de,6.3,12,1,37.93,0,1967,Classique (< 1980),10,0,0,3,0
7000000,88.0,"['Comedy', 'Drama']",4.50829,en,5.2,46,0,31.65,0,2013,2010s+ (2010+),1,0,0,2,1
23000000,99.0,"['Comedy', 'Music']",8.902102,en,6.1,24,1,37.49,0,1966,Classique (< 1980),10,0,0,2,1
23000000,102.0,['Documentary'],1.619635,en,5.9,10,1,35.56,0,2007,2000s (2000-2009),9,0,0,1,1
23000000,108.0,"['Action', 'Adventure', 'History', 'Western']",1.002585,en,3.9,8,1,23.5,0,2011,2010s+ (2010+),3,0,0,4,1
23000000,90.0,"['Science Fiction', 'Comedy']",1.332804,en,4.2,35,1,25.33,0,2015,2010s+ (2010+),3,0,0,2,1
2000000,89.0,"['Thriller', 'Mystery', 'Horror', 'Drama']",2.00163,en,4.4,24,0,26.6,0,2015,2010s+ (2010+),8,1,0,4,1
2000000,92.0,['Thriller'],1.187764,en,4.4,19,0,26.52,0,2015,2010s+ (2010+),10,0,0,1,1
19000000,99.0,"['Crime', 'Drama']",6.463806,en,6.7,59,0,40.85,0,1986,Moderne (1980-1999),8,1,0,2,1
23000000,103.0,"['Fantasy', 'Drama', 'Science Fiction']",1.980265,en,6.7,24,1,40.4,0,2003,2000s (2000-2009),1,0,0,3,1
1950000,90.0,"['Thriller', 'Action']",3.696123,en,5.8,49,0,35.17,0,2015,2010s+ (2010+),4,0,0,2,1
1987650,94.0,"['Drama', 'Thriller', 'Mystery']",32.841229,en,6.6,827,0,71.79,2,2010,2010s+ (2010+),9,0,0,3,1
23000000,97.0,"['Drama', 'Comedy', 'Romance']",8.518866,en,7.4,443,1,45.36,0,2011,2010s+ (2010+),3,0,0,3,1
23000000,88.0,"['Documentary', 'Drama', 'History']",4.892203,ar,7.8,55,1,47.29,0,2013,2010s+ (2010+),6,1,0,3,0
23000000,95.0,['Drama'],4.665026,fr,5.8,12,1,35.27,0,2006,2000s (2000-2009),7,1,0,1,0
23000000,160.0,"['Drama', 'Music']",1.294967,hi,5.6,10,1,33.76,0,2013,2010s+ (2010+),2,0,0,2,0
23000000,94.0,"['Thriller', 'Documentary', 'Crime', 'History']",14.331992,en,7.5,275,1,46.82,0,2008,2000s (2000-2009),7,1,0,4,1
23000000,82.0,"['Drama', 'Thriller']",3.068463,en,5.8,27,1,35.11,0,2015,2010s+ (2010+),8,1,0,2,1
1900000,89.0,['Drama'],1.367751,en,6.9,21,0,41.54,0,2015,2010s+ (2010+),4,0,0,1,1
1800000,87.0,"['Horror', 'Drama', 'Thriller']",14.838986,en,5.6,328,0,65.08,2,2010,2010s+ (2010+),8,1,0,3,1
23000000,98.0,['Drama'],1.950959,en,7.2,244,1,43.4,0,2009,2000s (2000-2009),12,0,1,1,1
1800000,125.0,['Drama'],14.884756,en,7.6,281,0,60.42,2,1951,Classique (< 1980),9,0,0,1,1
1800000,95.0,"['Drama', 'Comedy', 'War']",41.996783,en,8.0,1442,0,67.93,2,1964,Classique (< 1980),1,0,0,3,1
1800000,118.0,"['Drama', 'Romance']",2.179428,es,6.2,36,0,37.42,0,2002,2000s (2000-2009),10,0,0,2,0
1800000,93.0,"['Drama', 'Fantasy']",12.471239,en,6.8,403,0,72.05,2,2012,2010s+ (2010+),6,1,0,2,1
1700000,93.0,"['Action', 'Science Fiction']",13.315383,en,5.5,215,0,49.94,1,1973,Classique (< 1980),6,1,0,2,1
23000000,109.0,"['Drama', 'Music']",3.363321,en,5.6,9,1,33.94,0,2001,2000s (2000-2009),3,0,0,2,1
2000000,109.0,"['Drama', 'Thriller']",1.699101,en,5.3,14,0,33.23,0,2011,2010s+ (2010+),8,1,0,2,1
23000000,155.0,"['Comedy', 'Romance']",0.320387,ta,6.7,5,1,40.23,0,2015,2010s+ (2010+),8,1,0,2,0
23000000,87.0,"['Comedy', 'Documentary']",0.692497,en,6.4,88,1,38.55,0,2011,2010s+ (2010+),4,0,0,2,1
23000000,93.0,['Comedy'],0.023436,en,5.5,12,1,33.0,0,1993,Moderne (1980-1999),6,1,0,1,1
23000000,108.0,"['Adventure', 'Drama', 'Foreign']",0.749699,en,6.8,9,1,40.87,0,2003,2000s (2000-2009),9,0,0,3,1
1800000,114.0,['Western'],11.756943,en,6.7,192,0,52.71,1,1968,Classique (< 1980),7,1,0,1,1
23000000,87.0,"['Crime', 'Drama']",0.225627,en,6.9,17,1,41.42,0,1952,Classique (< 1980),3,0,0,2,1
23000000,113.0,"['Horror', 'Thriller']",6.833164,en,5.3,33,1,32.48,0,2007,2000s (2000-2009),6,1,0,2,1
23000000,87.0,"['Thriller', 'Comedy', 'Horror']",0.060127,en,0.0,0,1,0.01,0,2016,2010s+ (2010+),3,0,0,3,1
1800000,86.0,"['Action', 'Science Fiction']",1.959405,en,4.2,22,0,25.4,0,2013,2010s+ (2010+),6,1,0,2,1
1800000,101.0,"['Comedy', 'Romance']",0.21544,en,5.0,4,0,30.02,0,2012,2010s+ (2010+),2,0,0,2,1
1530000,81.0,"['Action', 'Drama', 'Thriller']",27.36562,de,7.2,664,0,60.19,2,1998,Moderne (1980-1999),8,1,0,3,0
500000,93.0,"['Drama', 'Horror', 'Thriller', 'Romance']",8.650779,en,6.3,152,0,39.57,0,2002,2000s (2000-2009),1,0,0,4,1
1493619,90.0,"['Adventure', 'Family']",2.492747,en,4.9,19,0,29.65,0,2013,2010s+ (2010+),12,0,1,2,1
23000000,106.0,['Drama'],2.756435,es,7.0,28,1,45.32,1,2008,2000s (2000-2009),3,0,0,1,0
1700000,88.0,"['Action', 'Science Fiction']",18.828683,en,6.1,236,0,55.6,1,1972,Classique (< 1980),6,1,0,2,1
1700000,130.0,"['Drama', 'Thriller']",6.979638,en,6.4,89,0,39.1,0,2001,2000s (2000-2009),11,0,1,2,1
2000000,108.0,"['Thriller', 'Crime', 'Horror']",26.281839,en,6.3,519,0,41.29,0,2010,2010s+ (2010+),6,1,0,3,1
1700000,98.0,"['Comedy', 'Crime']",2.079125,en,5.5,39,0,36.64,1,1999,Moderne (1980-1999),12,0,1,2,1
23000000,86.0,"['Drama', 'Thriller', 'Romance']",3.939753,en,6.0,59,1,36.39,0,2004,2000s (2000-2009),8,1,0,3,1
1000000,104.0,"['Drama', 'Romance']",14.017809,hi,7.3,221,0,57.91,1,2013,2010s+ (2010+),9,0,0,2,0
23000000,100.0,"['Drama', 'Romance']",3.677831,en,5.9,7,1,35.77,0,2005,2000s (2000-2009),8,1,0,2,1
1644736,126.0,"['Comedy', 'Romance']",3.426314,en,7.2,79,0,57.1,1,1938,Classique (< 1980),8,1,0,2,1
1650000,118.0,"['War', 'Drama', 'Romance']",6.915201,en,7.2,133,0,73.89,2,1953,Classique (< 1980),8,1,0,3,1
1600000,103.0,['Western'],8.535178,en,7.1,61,0,53.58,1,1949,Classique (< 1980),10,0,0,1,1
23000000,102.0,"['Drama', 'Music']",2.160586,en,6.0,24,1,36.22,0,2013,2010s+ (2010+),10,0,0,2,1
23000000,84.0,"['Comedy', 'Drama']",0.796009,en,6.3,3,1,38.67,0,1999,Moderne (1980-1999),4,0,0,2,1
23000000,96.0,"['Drama', 'Comedy', 'Romance']",4.554574,ar,6.8,52,1,41.26,0,2007,2000s (2000-2009),7,1,0,3,0
23000000,92.0,"['Thriller', 'Horror']",3.215465,en,4.6,55,1,27.92,0,2014,2010s+ (2010+),8,1,0,2,1
23000000,114.0,"['Drama', 'Romance']",1.49436,he,7.6,20,1,45.75,0,2006,2000s (2000-2009),6,1,0,2,0
1600000,113.0,"['Crime', 'Drama', 'Mystery']",20.810292,en,7.5,372,0,55.37,1,1974,Classique (< 1980),4,0,0,3,1
23000000,123.0,"['Crime', 'Drama', 'Romance']",3.654018,fr,6.7,32,1,40.57,0,1969,Classique (< 1980),6,1,0,3,0
23000000,111.0,"['Drama', 'Mystery']",3.313339,en,6.5,2,1,39.33,0,2003,2000s (2000-2009),10,0,0,2,1
23000000,99.0,['Horror'],5.379319,en,4.4,111,1,26.94,0,2016,2010s+ (2010+),2,0,0,1,1
2000000,108.0,['Comedy'],9.67299,en,6.7,129,0,71.17,2,2007,2000s (2000-2009),5,0,0,1,1
1500000,92.0,['Action'],17.49699,en,6.6,363,0,64.96,2,1988,Moderne (1980-1999),2,0,0,1,1
1500000,129.0,"['Comedy', 'Drama']",12.2624,en,7.9,241,0,67.83,2,1939,Classique (< 1980),10,0,0,2,1
1500000,91.0,"['Drama', 'Crime']",13.291991,en,6.8,279,0,56.95,1,1995,Moderne (1980-1999),7,1,0,2,1
1500000,81.0,"['Comedy', 'Drama']",13.788054,en,6.9,226,0,64.98,2,2005,2000s (2000-2009),10,0,0,2,1
1000000,97.0,['Comedy'],3.990215,en,5.9,48,0,65.8,2,2001,2000s (2000-2009),4,0,0,1,1
17000000,90.0,"['Action', 'Drama']",6.526588,en,4.5,99,0,27.65,0,2016,2010s+ (2010+),7,1,0,2,1
1500000,111.0,"['Drama', 'Mystery', 'Thriller']",11.145915,en,7.3,160,0,58.91,1,1945,Classique (< 1980),12,0,1,3,1
23000000,103.0,"['Drama', 'Mystery']",5.446832,en,6.5,64,1,39.54,0,1994,Moderne (1980-1999),9,0,0,2,1
1500000,110.0,"['Romance', 'Comedy', 'Crime', 'Drama']",10.009994,en,7.1,166,0,48.35,1,1998,Moderne (1980-1999),1,0,0,4,1
1500000,103.0,"['Horror', 'Thriller']",58.594852,en,6.8,1737,0,76.66,2,2010,2010s+ (2010+),9,0,0,2,1
1500000,92.0,"['Comedy', 'Crime', 'Science Fiction', 'Thriller']",11.35344,en,6.7,144,0,45.94,1,1984,Moderne (1980-1999),2,0,0,4,1
1500000,114.0,"['Crime', 'Drama', 'Thriller']",8.589355,es,7.4,153,0,45.26,0,2000,2000s (2000-2009),8,1,0,3,0
23000000,101.0,['Documentary'],2.828303,en,6.5,39,1,39.28,0,2012,2010s+ (2010+),7,1,0,1,1
1500000,111.0,['Drama'],3.618646,en,6.5,43,0,40.79,0,2005,2000s (2000-2009),3,0,0,1,1
1500000,104.0,"['Comedy', 'Romance']",15.017068,en,5.5,342,0,41.63,1,2013,2010s+ (2010+),7,1,0,2,1
1500000,96.0,"['Action', 'Crime', 'Drama', 'Thriller']",5.817519,en,6.1,111,0,38.02,0,1993,Moderne (1980-1999),10,0,0,4,1
1500000,98.0,['Drama'],9.856826,en,6.8,151,0,42.62,0,2001,2000s (2000-2009),1,0,0,1,1
23000000,106.0,"['Drama', 'Romance']",4.262374,en,6.5,48,1,39.48,0,2008,2000s (2000-2009),3,0,0,2,1
23000000,93.0,"['Thriller', 'Action', 'Horror']",0.06124,en,3.0,1,1,18.01,0,2015,2010s+ (2010+),8,1,0,3,1
1500000,100.0,"['Horror', 'Mystery']",11.064228,en,6.2,251,0,39.05,0,2001,2000s (2000-2009),8,1,0,2,1
23000000,80.0,"['Comedy', 'Romance']",1.742383,en,5.7,12,1,34.37,0,2006,2000s (2000-2009),1,0,0,2,1
23000000,95.0,['Drama'],0.414754,en,4.5,3,1,27.08,0,2011,2010s+ (2010+),2,0,0,1,1
23000000,83.0,"['Comedy', 'Horror']",12.677016,en,5.7,159,1,35.47,0,2006,2000s (2000-2009),4,0,0,2,1
1,87.0,"['Drama', 'Comedy']",28.27648,en,8.1,856,0,81.43,2,1936,Classique (< 1980),2,0,0,2,1
23000000,91.0,"['Drama', 'Family', 'Comedy']",0.87066,en,6.4,9,1,38.49,0,2002,2000s (2000-2009),3,0,0,3,1
1500000,86.0,"['Comedy', 'Horror']",7.5591,en,5.9,107,0,36.5,0,2007,2000s (2000-2009),10,0,0,2,1
1500000,97.0,['Comedy'],0.859014,en,6.6,8,0,39.69,0,2015,2010s+ (2010+),3,0,0,1,1
1500000,108.0,"['Drama', 'Romance']",0.071377,en,6.0,2,0,36.01,0,2005,2000s (2000-2009),12,0,1,2,1
1200000,128.0,"['Drama', 'History', 'War']",0.193172,en,6.0,2,0,36.02,0,2010,2010s+ (2010+),7,1,0,3,1
1500000,93.0,"['Horror', 'Mystery', 'Science Fiction']",4.680206,en,6.6,183,0,40.13,0,2009,2000s (2000-2009),3,0,0,3,1
2000000,90.0,['Drama'],1.20173,en,6.8,16,0,40.92,0,2008,2000s (2000-2009),4,0,0,1,1
1,90.0,"['Romance', 'Comedy', 'Drama']",0.094105,en,10.0,2,0,60.01,0,2015,2010s+ (2010+),7,1,0,3,1
1500000,101.0,"['Horror', 'Thriller']",14.504326,en,5.1,242,0,34.38,1,2012,2010s+ (2010+),9,0,0,2,1
23000000,109.0,"['Horror', 'Comedy', 'Thriller']",10.322858,en,6.5,358,1,40.03,0,2014,2010s+ (2010+),9,0,0,3,1
23000000,98.0,['Documentary'],1.404175,en,6.9,24,1,41.54,0,2005,2000s (2000-2009),11,0,1,1,1
1,87.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Science Fiction']",0.077876,en,6.8,6,0,40.81,0,2005,2000s (2000-2009),10,0,0,5,1
23000000,98.0,"['Drama', 'Comedy']",0.35819,en,6.0,1,1,36.04,0,2013,2010s+ (2010+),1,0,0,2,1
9000000,112.0,"['Comedy', 'Drama']",9.159265,en,6.4,13,0,39.32,0,2013,2010s+ (2010+),11,0,1,2,1
23000000,85.0,['Science Fiction'],1.893697,en,2.6,9,1,15.99,0,2014,2010s+ (2010+),9,0,0,1,1
23000000,102.0,"['Comedy', 'Family', 'Drama']",0.71087,en,7.4,7,1,44.47,0,2017,2010s+ (2010+),2,0,0,3,1
23000000,102.0,"['Thriller', 'Action', 'Crime']",1.105357,en,4.2,13,1,25.31,0,2015,2010s+ (2010+),7,1,0,3,1
1500000,90.0,"['Drama', 'Mystery', 'Horror', 'Thriller']",2.815228,de,3.3,52,0,20.08,0,2015,2010s+ (2010+),11,0,1,4,0
23000000,93.0,"['Action', 'Horror', 'Thriller']",0.446858,en,7.5,6,1,45.04,0,2016,2010s+ (2010+),1,0,0,3,1
1488423,83.0,"['Fantasy', 'Animation', 'Family']",80.171283,en,6.9,1914,0,79.42,2,1937,Classique (< 1980),12,0,1,3,1
1400000,106.0,"['Drama', 'Foreign']",0.684881,es,6.8,10,0,40.87,0,2004,2000s (2000-2009),5,0,0,2,0
1455000,113.0,['Western'],3.598457,en,5.4,12,0,38.16,1,1968,Classique (< 1980),11,0,1,1,1
1,94.0,"['Adventure', 'Comedy', 'Horror']",1.452152,en,5.9,18,0,35.55,0,2004,2000s (2000-2009),12,0,1,3,1
2000000,101.0,['Drama'],1.193219,en,5.3,6,0,31.92,0,2016,2010s+ (2010+),7,1,0,1,1
3150000,100.0,"['Horror', 'Thriller']",8.039223,en,5.2,97,0,32.0,0,2014,2010s+ (2010+),10,0,0,2,1
23000000,75.0,"['Drama', 'Crime', 'Thriller']",2.486992,fr,6.2,32,1,37.45,0,2014,2010s+ (2010+),5,0,0,3,0
23000000,91.0,"['Thriller', 'Horror']",0.43049,en,0.0,0,1,0.04,0,2014,2010s+ (2010+),1,0,0,2,1
1377800,105.0,"['Family', 'Adventure', 'Comedy', 'Science Fiction', 'Crime']",9.815394,en,6.1,203,0,37.58,0,1966,Classique (< 1980),7,1,0,5,1
1350000,105.0,"['Comedy', 'Crime']",16.032594,en,7.5,1648,0,55.26,1,1998,Moderne (1980-1999),3,0,0,2,1
23000000,104.0,['Western'],0.592821,en,0.0,0,1,0.06,0,1983,Moderne (1980-1999),8,1,0,1,1
1300000,105.0,['Drama'],10.240917,da,7.7,207,0,47.22,0,1998,Moderne (1980-1999),5,0,0,1,0
23000000,95.0,"['Comedy', 'Drama']",3.443916,en,6.7,51,1,40.54,0,1996,Moderne (1980-1999),10,0,0,2,1
1300000,135.0,['Drama'],0.072066,vi,5.0,1,0,31.48,0,2006,2000s (2000-2009),2,0,0,1,0
23000000,105.0,['Drama'],0.430758,en,6.5,6,1,39.12,0,2000,2000s (2000-2009),5,0,0,1,1
23000000,79.0,"['Horror', 'Comedy']",0.143784,en,6.1,30,1,36.61,0,2012,2010s+ (2010+),4,0,0,2,1
23000000,135.0,"['Drama', 'Action']",0.077873,ky,0.0,0,1,0.01,0,2014,2010s+ (2010+),8,1,0,2,0
23000000,88.0,['Science Fiction'],0.319792,en,2.8,10,1,16.83,0,1985,Moderne (1980-1999),3,0,0,1,1
1000000,85.0,"['Action', 'Comedy']",1.600797,en,5.9,18,0,35.56,0,2003,2000s (2000-2009),1,0,0,2,1
23000000,122.0,"['Comedy', 'Romance']",0.285131,en,2.3,4,1,13.83,0,2005,2000s (2000-2009),12,0,1,2,1
23000000,82.0,['Comedy'],5.628399,en,3.2,34,1,19.76,0,2010,2010s+ (2010+),6,1,0,1,1
23000000,103.0,"['Drama', 'Horror', 'Romance']",5.065752,en,5.0,66,1,30.51,0,2009,2000s (2000-2009),10,0,0,3,1
1288000,130.0,"['Drama', 'Mystery']",18.426825,en,7.7,336,0,62.02,2,1940,Classique (< 1980),4,0,0,2,1
1250000,87.0,"['Horror', 'Thriller']",16.517777,en,6.0,315,0,67.65,2,1981,Moderne (1980-1999),5,0,0,2,1
1250000,101.0,['Drama'],6.903314,en,7.4,112,0,71.49,2,1945,Classique (< 1980),11,0,1,1,1
1250000,88.0,"['Horror', 'Science Fiction']",4.45544,en,5.3,62,0,40.44,1,1984,Moderne (1980-1999),8,1,0,2,1
23000000,100.0,['Drama'],0.106949,en,5.9,10,1,35.41,0,2013,2010s+ (2010+),4,0,0,1,1
15000000,87.0,"['Adventure', 'Animation', 'Comedy', 'Family']",0.165909,en,5.8,2,0,34.82,0,2011,2010s+ (2010+),6,1,0,4,1
1250000,92.0,"['Crime', 'Drama', 'Thriller']",9.903992,en,6.7,79,0,61.59,2,1953,Classique (< 1980),1,0,0,3,1
1250000,118.0,['Drama'],7.70019,en,6.8,72,0,55.97,1,1941,Classique (< 1980),10,0,0,1,1
23000000,123.0,"['Thriller', 'Comedy', 'Romance']",4.480579,en,4.1,13,1,25.05,0,2014,2010s+ (2010+),6,1,0,3,1
1200000,100.0,['Drama'],10.869492,en,6.7,185,0,41.29,0,1989,Moderne (1980-1999),8,1,0,1,1
1200000,103.0,"['Horror', 'Mystery', 'Crime']",63.655973,en,7.2,2184,0,79.57,2,2004,2000s (2000-2009),10,0,0,3,1
3000000,100.0,"['Comedy', 'Crime', 'Mystery']",16.312803,en,6.6,362,0,59.72,1,2001,2000s (2000-2009),1,0,0,3,1
1,99.0,[],0.025364,en,0.0,0,0,0.0,0,2015,2010s+ (2010+),8,1,0,0,1
1300000,87.0,"['Comedy', 'Drama']",1.473405,es,5.7,17,0,34.35,0,2013,2010s+ (2010+),8,1,0,2,0
23000000,114.0,"['Comedy', 'Drama', 'Romance']",8.109958,hi,6.8,57,1,41.61,0,2001,2000s (2000-2009),8,1,0,3,0
23000000,111.0,"['Drama', 'Romance']",7.142448,en,6.8,88,1,41.51,0,2000,2000s (2000-2009),11,0,1,2,1
1200000,99.0,"['Comedy', 'Mystery', 'Thriller']",6.920873,en,6.9,149,0,59.59,1,1955,Classique (< 1980),10,0,0,3,1
23000000,85.0,['Comedy'],4.826908,en,6.5,101,1,39.48,0,1999,Moderne (1980-1999),9,0,0,1,1
1200000,114.0,['Drama'],3.085411,en,6.3,24,0,45.26,1,2013,2010s+ (2010+),4,0,0,1,1
1200000,99.0,"['Crime', 'Thriller']",66.925866,en,8.0,3697,0,84.69,2,1992,Moderne (1980-1999),9,0,0,2,1
23000000,88.0,"['Drama', 'Family', 'Fantasy']",1.280733,en,6.4,8,1,38.53,0,1940,Classique (< 1980),1,0,0,3,1
1200000,161.0,['Western'],88.377076,it,8.1,2311,0,72.44,2,1966,Classique (< 1980),12,0,1,1,0
23000000,110.0,['Drama'],9.683622,pt,7.8,165,1,47.77,0,2015,2010s+ (2010+),2,0,0,1,0
1250000,106.0,"['Drama', 'Comedy']",1.6116,en,5.8,25,0,34.96,0,2012,2010s+ (2010+),4,0,0,2,1
23000000,88.0,"['Comedy', 'Music']",0.002386,en,0.0,0,1,0.0,0,2003,2000s (2000-2009),3,0,0,2,1
900000,97.0,['Documentary'],0.097913,en,6.8,6,0,40.89,0,2011,2010s+ (2010+),9,0,0,1,1
1200000,85.0,['Comedy'],0.047781,en,0.0,0,0,0.0,0,2007,2000s (2000-2009),3,0,0,1,1
1344000,103.0,"['Drama', 'Romance']",20.422246,fr,4.1,140,0,26.64,0,2011,2010s+ (2010+),9,0,0,2,0
23000000,98.0,"['Drama', 'Comedy']",0.021678,en,0.0,0,1,0.0,0,2013,2010s+ (2010+),10,0,0,2,1
23000000,88.0,"['Crime', 'Comedy', 'Drama', 'Adventure']",1.998557,en,6.0,11,1,36.2,0,2003,2000s (2000-2009),6,1,0,4,1
23000000,88.0,['Comedy'],8.148187,en,3.9,44,1,24.21,0,2008,2000s (2000-2009),12,0,1,1,1
1200000,115.0,"['Action', 'Adventure', 'Drama', 'War']",2.968235,en,6.8,18,0,47.94,1,1936,Classique (< 1980),10,0,0,4,1
1200000,84.0,[],0.057564,en,4.8,12,0,28.81,0,2012,2010s+ (2010+),1,0,0,0,1
2600000,91.0,"['Action', 'Adventure', 'Comedy']",8.001156,en,6.1,20,0,40.69,1,1993,Moderne (1980-1999),9,0,0,3,1
1200000,97.0,"['Action', 'Adventure']",1.079125,en,6.7,13,0,40.31,0,1970,Classique (< 1980),5,0,0,2,1
23000000,91.0,['Horror'],1.906151,en,4.2,26,1,25.39,0,2015,2010s+ (2010+),10,0,0,1,1
3000000,94.0,['Comedy'],10.230583,en,6.2,237,0,56.86,1,2005,2000s (2000-2009),10,0,0,1,1
23000000,90.0,"['Drama', 'Thriller', 'Crime']",12.818441,en,7.2,151,1,44.48,0,2004,2000s (2000-2009),9,0,0,3,1
1100000,99.0,"['Comedy', 'Horror']",1.220072,en,6.8,15,0,44.74,1,1987,Moderne (1980-1999),9,0,0,2,1
1596010,75.0,['Horror'],0.552361,en,6.9,8,0,41.46,0,2002,2000s (2000-2009),2,0,0,1,1
23000000,97.0,['Drama'],0.147886,en,6.0,9,1,36.01,0,2006,2000s (2000-2009),10,0,0,1,1
1100000,110.0,"['Fantasy', 'Science Fiction', 'Horror']",7.717237,en,5.7,77,0,34.97,0,2010,2010s+ (2010+),12,0,1,3,1
1100000,101.0,"['Action', 'Thriller', 'Crime']",40.285095,id,7.3,1055,0,59.02,1,2011,2010s+ (2010+),9,0,0,3,0
23000000,90.0,"['Horror', 'Science Fiction', 'Action']",0.249457,en,3.1,6,1,18.62,0,2010,2010s+ (2010+),5,0,0,3,1
878000,102.0,"['Drama', 'Romance']",43.729123,en,7.9,1422,0,81.77,2,1942,Classique (< 1980),11,0,1,2,1
23000000,84.0,"['Horror', 'Thriller']",4.653047,en,6.1,90,1,37.07,0,2008,2000s (2000-2009),6,1,0,2,1
1250000,156.0,"['Drama', 'Comedy', 'Romance']",3.000435,hi,7.0,27,0,42.3,0,2009,2000s (2000-2009),12,0,1,3,0
1000000,89.0,"['Adventure', 'Drama', 'Science Fiction']",11.095414,en,6.3,177,0,38.91,0,1972,Classique (< 1980),3,0,0,3,1
1000000,119.0,['Drama'],72.19808,en,7.5,1791,0,82.22,2,1976,Classique (< 1980),11,0,1,1,1
23000000,92.0,['Drama'],0.926084,en,4.1,7,1,24.69,0,2014,2010s+ (2010+),1,0,0,1,1
1000000,128.0,"['Adventure', 'Comedy', 'History', 'Romance']",2.833166,en,6.1,39,0,66.88,2,1963,Classique (< 1980),10,0,0,4,1
1000000,82.0,"['Horror', 'Thriller']",41.972329,en,5.5,1047,0,67.2,2,2015,2010s+ (2010+),4,0,0,2,1
1300000,114.0,"['Crime', 'Drama']",58.845025,en,8.0,2535,0,83.88,2,1976,Classique (< 1980),2,0,0,2,1
1000000,91.0,"['Drama', 'Horror']",6.532855,en,6.4,161,0,69.05,2,1981,Moderne (1980-1999),4,0,0,2,1
950000,110.0,"['Adventure', 'Action', 'Thriller']",48.901542,en,6.9,940,0,76.29,2,1962,Classique (< 1980),10,0,0,3,1
23000000,88.0,"['Horror', 'Thriller']",20.649145,en,4.9,483,1,33.83,1,2012,2010s+ (2010+),5,0,0,2,1
1000000,94.0,['Horror'],22.583834,en,6.9,449,0,73.66,2,1987,Moderne (1980-1999),9,0,0,1,1
5000000,121.0,['Drama'],6.96858,en,5.7,72,0,49.0,1,2016,2010s+ (2010+),4,0,0,1,1
1000000,90.0,"['Horror', 'Thriller']",6.926926,en,5.6,126,0,64.29,2,2005,2000s (2000-2009),9,0,0,2,1
1000000,107.0,"['Adventure', 'Horror', 'Action', 'Science Fiction']",3.322721,ja,5.9,43,0,65.73,2,1999,Moderne (1980-1999),12,0,1,4,0
3500000,112.0,"['Drama', 'Romance']",26.881611,en,6.9,890,0,58.29,1,2010,2010s+ (2010+),12,0,1,2,1
1000000,103.0,['Drama'],9.773398,en,6.9,144,0,72.38,2,2005,2000s (2000-2009),12,0,1,1,1
1000000,83.0,"['Thriller', 'Horror']",13.152822,en,4.6,262,0,58.92,1,2012,2010s+ (2010+),1,0,0,2,1
2090000,109.0,"['Comedy', 'Drama', 'Thriller']",4.289003,en,6.6,53,0,70.03,2,1970,Classique (< 1980),7,1,0,3,1
1000000,89.0,"['Drama', 'Action', 'Western', 'Music', 'Romance']",1.444258,en,5.5,21,0,60.14,2,1956,Classique (< 1980),11,0,1,5,1
1000000,100.0,['Documentary'],14.139004,en,6.7,251,0,71.61,2,2006,2000s (2000-2009),1,0,0,1,1
1000000,100.0,"['Action', 'Drama', 'History', 'War']",3.851,en,6.2,33,0,60.99,2,1949,Classique (< 1980),12,0,1,4,1
23000000,122.0,"['Documentary', 'Music']",2.162522,en,7.2,44,1,43.42,0,2008,2000s (2000-2009),2,0,0,2,1
5000000,100.0,"['Action', 'Adventure', 'Horror', 'Thriller']",17.845161,en,5.0,349,0,35.88,1,2014,2010s+ (2010+),9,0,0,4,1
23000000,109.0,"['Drama', 'Romance', 'Family']",0.42583,en,7.5,12,1,45.04,0,2016,2010s+ (2010+),5,0,0,3,1
1000000,98.0,"['Drama', 'Romance', 'Comedy']",9.115486,en,6.6,179,0,67.93,2,2012,2010s+ (2010+),5,0,0,3,1
23000000,94.0,['Documentary'],15.017162,en,7.4,217,1,45.9,0,2008,2000s (2000-2009),9,0,0,1,1
23000000,107.0,['Drama'],1.86221,en,6.8,35,1,41.68,0,2011,2010s+ (2010+),10,0,0,1,1
23000000,96.0,"['Comedy', 'Drama', 'Romance']",1.334481,en,6.0,20,1,36.13,0,1998,Moderne (1980-1999),8,1,0,3,1
23000000,90.0,['Drama'],15.699363,en,6.7,292,1,42.46,0,2014,2010s+ (2010+),1,0,0,1,1
23000000,101.0,"['Drama', 'Thriller']",17.806082,en,6.7,277,1,42.44,0,2011,2010s+ (2010+),10,0,0,2,1
23000000,83.0,"['Comedy', 'Romance']",10.12895,en,6.7,187,1,41.62,0,2014,2010s+ (2010+),6,1,0,2,1
